,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.8613191103748323,0.05100667120855801,-16.886401130805776,5.665514438039298e-64,-0.9612903497034425,-0.7613478710462221,534.1745059490204
X2,0.1,0.1506077881329614,0.10713319188928928,1.4057995050553378,0.15978366907462738,-0.05936941117513758,0.3605849874410604,534.1745059490204
X3,-0.5,-0.37609986254323985,0.07305543145056884,-5.148143746132258,2.6307686008822313e-07,-0.5192858781908225,-0.23291384689565714,534.1745059490204
X4,-0.3,-0.1706592100319769,0.06513467873048229,-2.620097517301645,0.008790462606728328,-0.2983208354952879,-0.0429975845686659,534.1745059490204
X5,0.4,0.21885865048051173,0.06469047133756253,3.383166731596086,0.0007165511590262949,0.09206765551585733,0.34564964544516613,534.1745059490204
X6,-0.2,-0.1474439363006308,0.032786359342255746,-4.497112191124007,6.888264535057843e-06,-0.21170402030251573,-0.08318385229874585,534.1745059490204
X7,-0.25,-0.1424446425703531,0.021554796543688966,-6.608489311491994,3.882615647202529e-11,-0.18469126782330791,-0.1001980173173983,534.1745059490204
X8,0.35,0.29690670163770805,0.1119714882868565,2.651627715057885,0.008010481142442282,0.07744661556904761,0.5163667877063685,534.1745059490204
X9,-0.1,-0.16513311328150057,0.08058090311213152,-2.0492834766534114,0.04043440342415687,-0.32306878246876636,-0.007197444094234812,534.1745059490204
X10,0.5,0.3504437820037735,0.05658265965982905,6.193483730008747,5.884876586615026e-10,0.23954380604625633,0.4613437579612907,534.1745059490204
