,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.0797886581781413,0.21991290120210646,-4.910074180622007,9.104194655202832e-07,-1.5108100276698266,-0.648767288686456,41.469892740249634
X2,0.1,-0.08089482153560404,0.512310166760992,-0.15790204213016115,0.8745339888664753,-1.0850043052211449,0.9232146621499369,41.469892740249634
X3,-0.5,-0.5029305188463021,0.3392652873581408,-1.4824107787820635,0.1382310276749743,-1.1678782685179132,0.16201723082530894,41.469892740249634
X4,-0.3,0.020809926224774154,0.2826772990786844,0.07361725293328782,0.9413149425343631,-0.5332274035866804,0.5748472560362288,41.469892740249634
X5,0.4,0.6718392917918039,0.28788089212472434,2.333740481465264,0.019609315010863618,0.10760310693946062,1.2360754766441473,41.469892740249634
X6,-0.2,-0.11829833695589412,0.13867466731387432,-0.8530637876933882,0.3936239316138589,-0.39009569260306454,0.15349901869127627,41.469892740249634
X7,-0.25,-0.20053348802558119,0.09926769961233141,-2.020128287536847,0.04337008235835236,-0.3950946056285647,-0.005972370422597656,41.469892740249634
X8,0.35,-0.3606275154836749,0.48421167271671395,-0.7447724534609858,0.45640929027015287,-1.3096649623882164,0.5884099314208666,41.469892740249634
X9,-0.1,-0.2690406711044017,0.35798128762266557,-0.7515495373824881,0.45232199978824184,-0.9706711075184717,0.43258976530966836,41.469892740249634
X10,0.5,0.2151283375063444,0.2438875530960303,0.8820800191539008,0.37773353649799,-0.26288248660996355,0.6931391616226523,41.469892740249634
