,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5179867676062405,0.10655762978153269,-4.861095058779282,1.167381760777945e-06,-0.7268358859033724,-0.3091376493091086,58.268441915512085
X2,0.1,0.470811525303594,0.22209100809998755,2.1199035896655034,0.034014176623158573,0.03552114470390999,0.906101905903278,58.268441915512085
X3,-0.5,-0.4127582097131603,0.1573756375689947,-2.622757982678252,0.00872212057370078,-0.7212087938254375,-0.10430762560088319,58.268441915512085
X4,-0.3,-0.3177749209322002,0.14013346725316256,-2.267659019369826,0.02334999744355642,-0.5924314719435777,-0.04311836992082274,58.268441915512085
X5,0.4,0.21062129726044387,0.1368010427560034,1.5396176302260014,0.12365358544105061,-0.0575038217037836,0.47874641622467135,58.268441915512085
X6,-0.2,-0.2037084793516534,0.07269502289753538,-2.8022342002530665,0.005075001683225826,-0.34618810720999843,-0.06122885149330837,58.268441915512085
X7,-0.25,-0.23387983298528908,0.04566778369083648,-5.1213309270407725,3.0338668500500486e-07,-0.32338704497911575,-0.14437262099146245,58.268441915512085
X8,0.35,0.7149363393847168,0.24254655887940232,2.947625159836605,0.00320225093345084,0.2395538156572079,1.1903188631122257,58.268441915512085
X9,-0.1,-0.3125198142673003,0.1691827324655856,-1.8472323369695645,0.06471347462799913,-0.6441118793214793,0.01907225078687874,58.268441915512085
X10,0.5,0.2917259736842893,0.121892486156492,2.3933056325535618,0.016697325605383125,0.052821088947066636,0.530630858421512,58.268441915512085
