,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.13402341167733609,0.10416314334039171,1.2866682722828828,0.19820993625625405,-0.07013259939667144,0.3381794227513436,27.449509143829346
X2,0.1,0.06884677174372844,0.2166018800468883,0.31784937290860554,0.750599197049755,-0.3556851154804909,0.4933786589679478,27.449509143829346
X3,-0.5,-0.272654686130048,0.1428953042544353,-1.908073099760975,0.05638176894839898,-0.552724338237788,0.007414965977692034,27.449509143829346
X4,-0.3,-0.3054823743740397,0.13097410165927242,-2.3323876285767433,0.019680308341376226,-0.5621868985585539,-0.04877785018952546,27.449509143829346
X5,0.4,0.3741381115508454,0.13004986009039884,2.8768820765418632,0.004016256529952163,0.11924506756862696,0.6290311555330639,27.449509143829346
X6,-0.2,-0.22613898542804053,0.06738409371930582,-3.355969828280866,0.0007908719636910401,-0.358209383290506,-0.09406858756557504,27.449509143829346
X7,-0.25,-0.138641422878287,0.043169080557117205,-3.21159082123257,0.0013200223891294753,-0.22325126668333667,-0.05403157907323734,27.449509143829346
X8,0.35,0.15590288780790076,0.23072224058624485,0.6757167727383597,0.4992204847728636,-0.296304397740478,0.6081101733562796,27.449509143829346
X9,-0.1,-0.29582301001664985,0.16547112488673923,-1.787762125985021,0.07381439373867352,-0.6201404578341628,0.028494437800863137,27.449509143829346
X10,0.5,0.37041971581731686,0.11523439239938102,3.2144892519024255,0.0013067680697017461,0.14456445515265645,0.5962749764819772,27.449509143829346
