,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.8840299780185157,0.0509165905709944,-17.362316842206635,1.5916869466050503e-67,-0.9838246625404041,-0.7842352934966272,502.6819999217987
X2,0.1,0.19380844077226958,0.10398293581427386,1.8638485175917228,0.062342980159809464,-0.009994370038017869,0.39761125158255706,502.6819999217987
X3,-0.5,-0.3024115019750046,0.07259602268863255,-4.1656758975909804,3.104314627099015e-05,-0.4446970929879076,-0.1601259109621016,502.6819999217987
X4,-0.3,-0.10124308423981877,0.0645395059740374,-1.5686993991020985,0.11671799869444584,-0.227738192526717,0.025252024047079477,502.6819999217987
X5,0.4,0.24138195777939853,0.06420601035636317,3.7594916183026195,0.00017025898129058843,0.11554048889729954,0.36722342666149754,502.6819999217987
X6,-0.2,-0.13088066335766843,0.032034360609858044,-4.085633702874409,4.395667901261071e-05,-0.19366685691600824,-0.06809446979932862,502.6819999217987
X7,-0.25,-0.216911541481586,0.02169890715228115,-9.996427007098497,1.5799500956679818e-23,-0.2594406183393996,-0.17438246462377244,502.6819999217987
X8,0.35,0.3310357918862739,0.11212209668816712,2.9524580940271514,0.0031525485743625673,0.11128051877294712,0.5507910649996007,502.6819999217987
X9,-0.1,-0.0906320233387497,0.07946791308592285,-1.1404857610990227,0.2540839815156959,-0.2463862721422874,0.06512222546478799,502.6819999217987
X10,0.5,0.3163178435054944,0.05573683642112888,5.6752026813201715,1.3852454329338746e-08,0.20707565064619296,0.4255600363647959,502.6819999217987
