,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5764597389474585,0.048238325163685085,-11.950243649450552,6.473517111613892e-33,-0.6710051196885753,-0.48191435820634165,511.4490079879761
X2,0.1,-0.02068192313545488,0.104922967456334,-0.1971153088484856,0.8437373037229055,-0.2263271621230411,0.18496331585213133,511.4490079879761
X3,-0.5,-0.41135975864403707,0.06993227236032255,-5.882259288308642,4.047036717713975e-09,-0.5484244949084642,-0.27429502237960984,511.4490079879761
X4,-0.3,-0.21603442759649874,0.06244131145266949,-3.459799651393498,0.0005405774350987395,-0.33841715015651863,-0.09365170503647884,511.4490079879761
X5,0.4,0.40089143453192505,0.061657740710755846,6.501883298198628,7.932062746709666e-11,0.2800444824175092,0.521738386646341,511.4490079879761
X6,-0.2,-0.1478877547750023,0.03159143155808075,-4.681261578890817,2.851148580625592e-06,-0.20980582333730446,-0.08596968621270011,511.4490079879761
X7,-0.25,-0.2181186308421824,0.021571883749616938,-10.111246350753008,4.9253651048930826e-24,-0.2603987464036166,-0.17583851528074818,511.4490079879761
X8,0.35,0.19967866073352147,0.10667401856950684,1.8718584282396233,0.06122619227081279,-0.009398575398043424,0.4087558968650864,511.4490079879761
X9,-0.1,-0.02689977936418669,0.07667128443622799,-0.3508455553077478,0.7257042186802051,-0.17717273669295386,0.12337317796458047,511.4490079879761
X10,0.5,0.22866435700954071,0.05349981751645054,4.274114709629228,1.918982274988066e-05,0.12380664067072825,0.33352207334835315,511.4490079879761
