,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.48686949708746785,0.10913103412777224,-4.4613294557204854,8.145275462420332e-06,-0.7007623952606729,-0.27297659891426285,77.57721495628357
X2,0.1,-0.2813527648560627,0.22710562339173448,-1.2388630481895084,0.21539622018620952,-0.7264716109014202,0.1637660811892948,77.57721495628357
X3,-0.5,-0.2738174325346666,0.15241461672770967,-1.796530007511316,0.07241026473015619,-0.5725445943947753,0.024909729325442165,77.57721495628357
X4,-0.3,-0.264319004295346,0.13941108123823107,-1.8959683975455826,0.057964223498543674,-0.5375597047233542,0.008921696132662305,77.57721495628357
X5,0.4,0.49023292776595934,0.1441145991626913,3.401688174648665,0.0006697100481120354,0.20777350153265428,0.7726923539992644,77.57721495628357
X6,-0.2,-0.08623001876567472,0.07351271256325131,-1.1729946530197926,0.24079794992085612,-0.230312288931995,0.05785225140064558,77.57721495628357
X7,-0.25,-0.17378961639525375,0.04779010772217577,-3.6365186160610214,0.0002763476800429604,-0.26745650708684027,-0.08012272570366724,77.57721495628357
X8,0.35,0.2959766558273166,0.24926458111846425,1.1873995675569013,0.23507005050149488,-0.19257294963995308,0.7845262612945862,77.57721495628357
X9,-0.1,0.5238201012654117,0.17385582410588066,3.0129568794105963,0.002587156757488242,0.18306894482755337,0.86457125770327,77.57721495628357
X10,0.5,0.4574190132910617,0.12050417602920355,3.795876859738111,0.00014712251617126759,0.2212351664241598,0.6936028601579636,77.57721495628357
