,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6174973888275989,0.04883135927105089,-12.645508911599663,1.1845504923801786e-36,-0.7132050950699248,-0.5217896825852729,415.1808977127075
X2,0.1,0.20846437407486834,0.100290184258878,2.0786119361069417,0.03765303300600059,0.011899223374100765,0.4050295247756359,415.1808977127075
X3,-0.5,-0.42516905498575164,0.0709617599371042,-5.9915235383478835,2.078842287958042e-09,-0.5642515498391181,-0.28608656013238515,415.1808977127075
X4,-0.3,-0.27335248793621725,0.06303206732743301,-4.33672096642859,1.4462403054168267e-05,-0.39689307074356217,-0.14981190512887232,415.1808977127075
X5,0.4,0.28523040070797995,0.06337869028492293,4.500414878024594,6.7820960165854385e-06,0.16101044938238124,0.40945035203357866,415.1808977127075
X6,-0.2,-0.13758203811664577,0.031983559452601694,-4.301648736768546,1.6953191576598777e-05,-0.2002686632356048,-0.07489541299768673,415.1808977127075
X7,-0.25,-0.2127997820874391,0.021106097382577276,-10.082384167482411,6.610237411333281e-24,-0.2541669731377848,-0.1714325910370934,415.1808977127075
X8,0.35,0.1473984536878307,0.109462223000571,1.3465691600933576,0.17811903224150227,-0.06714356275326044,0.36194047012892183,415.1808977127075
X9,-0.1,-0.036227882682103515,0.0779371011885214,-0.4648348749137101,0.6420497109450587,-0.1889817952759627,0.11652602991175566,415.1808977127075
X10,0.5,0.3302287415209597,0.05481070270146531,6.024895234779235,1.692191994133164e-09,0.22280173741138495,0.43765574563053444,415.1808977127075
