,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6883897727298792,0.4826271327805307,-1.4263387322712269,0.15377058951918798,-1.6343215784029392,0.2575420329431809,4.142404794692993
X2,0.1,-0.14171332917545354,0.9247885679346346,-0.15323862565899501,0.8782100984941104,-1.9542656299388916,1.6708389715879846,4.142404794692993
X3,-0.5,-0.44959721666003166,0.7969730890119366,-0.5641309886854885,0.5726649897811953,-2.011635780092223,1.1124413467721597,4.142404794692993
X4,-0.3,-0.0639280360038636,0.6134763827581248,-0.10420618918767488,0.9170057224539996,-1.266319661060009,1.1384635890522816,4.142404794692993
X5,0.4,0.6808084108277139,0.6516584022174433,1.0447320383057748,0.2961468330269581,-0.5964185978159953,1.9580354194714231,4.142404794692993
X6,-0.2,-0.39014615988231005,0.3405961743371639,-1.1454801588466919,0.25201030987356776,-1.057702400120875,0.27741008035625503,4.142404794692993
X7,-0.25,-0.23205297093168517,0.24494983498717507,-0.9473489579767826,0.34346099118763984,-0.7121458293124888,0.24803988744911845,4.142404794692993
X8,0.35,0.07275727941787578,1.0667857558777458,0.06820233492713958,0.9456245682985542,-2.0181043978152946,2.163618956651046,4.142404794692993
X9,-0.1,0.036235423791866714,0.7197905349738872,0.05034162305729857,0.9598501553973929,-1.3745281122976931,1.4469989598814266,4.142404794692993
X10,0.5,-0.35833046854890965,0.516509182220149,-0.693754304635344,0.48783630376836307,-1.3706698713698418,0.6540089342720223,4.142404794692993
