,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5651811566647794,0.04906619438150907,-11.518748576061807,1.061413163629107e-30,-0.6613491312695394,-0.4690131820600194,381.80483984947205
X2,0.1,-0.05443757776605081,0.10588565494199127,-0.5141166458844124,0.607170440091495,-0.2619696495687758,0.1530944940366742,381.80483984947205
X3,-0.5,-0.49264673003371373,0.07138816424953769,-6.9009580959620225,5.165296933765118e-12,-0.6325649619888947,-0.35272849807853285,381.80483984947205
X4,-0.3,-0.3196698164220032,0.06357361151763478,-5.028341300593399,4.947407219630294e-07,-0.4442718063465527,-0.19506782649745366,381.80483984947205
X5,0.4,0.45977234722459037,0.06325587144497023,7.268453294878273,3.6362682892473943e-13,0.3357931164038207,0.58375157804536,381.80483984947205
X6,-0.2,-0.1305069647610936,0.031894583951789617,-4.091822140033615,4.279968696428674e-05,-0.193019201101579,-0.06799472842060822,381.80483984947205
X7,-0.25,-0.2020407580704273,0.022003802854737013,-9.182083633644792,4.2282924224611015e-20,-0.24516741952880905,-0.15891409661204553,381.80483984947205
X8,0.35,0.3109273758119412,0.10872094063163641,2.8598664986298443,0.0042381938190521095,0.09783824612779654,0.5240165054960858,381.80483984947205
X9,-0.1,-0.12371929923616494,0.07883557395469692,-1.569333398996506,0.1165702738728605,-0.2782341861067085,0.03079558763437866,381.80483984947205
X10,0.5,0.5267873838156389,0.055512467848851735,9.489532788381258,2.3207206932361404e-21,0.4179849452807321,0.6355898223505458,381.80483984947205
