,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.471234299443842,0.23670513953422836,-6.215472559399568,5.117041574078704e-10,-1.9351678515459065,-1.0073007473417777,51.14966082572937
X2,0.1,0.35222775493983943,0.4080300241972891,0.8632397962203183,0.3880056373523927,-0.44749640340597613,1.151951913285655,51.14966082572937
X3,-0.5,0.03131399605199838,0.3093414943028362,0.10122792004535577,0.9193695335602583,-0.5749841964877657,0.6376121885917624,51.14966082572937
X4,-0.3,0.11481301441758741,0.29233703867326544,0.3927419356050527,0.6945100941571465,-0.45815705724862066,0.6877830860837955,51.14966082572937
X5,0.4,0.34199708254942435,0.28261535291140955,1.2101150168463388,0.2262347616591367,-0.21191883500423353,0.8959130001030822,51.14966082572937
X6,-0.2,0.057557794422443846,0.14390689935254336,0.39996549631327033,0.6891819303098241,-0.22449454766016447,0.3396101365050522,51.14966082572937
X7,-0.25,-0.13185494045608387,0.09779563468761399,-1.3482702052833404,0.17757149142818118,-0.3235308638009585,0.059820982888790786,51.14966082572937
X8,0.35,0.236797126858395,0.474583331301188,0.49895795161864803,0.6178090067077814,-0.6933691174920067,1.1669633712087968,51.14966082572937
X9,-0.1,-0.14140067041515758,0.36454867790047485,-0.3878787086254672,0.6981057950786846,-0.8559029553476839,0.5731016145173687,51.14966082572937
X10,0.5,0.6947973029048986,0.25691692826118145,2.7043656002245537,0.006843494760075096,0.19124937252240037,1.1983452332873967,51.14966082572937
