,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5728586230367878,0.10787648282106786,-5.310319803315934,1.0943303690250487e-07,-0.7842926458126993,-0.36142460026087636,65.52442288398743
X2,0.1,-0.01568409926075867,0.23695155116022792,-0.0661911651726348,0.9472256305212972,-0.4801006092789637,0.4487324107574463,65.52442288398743
X3,-0.5,-0.4766348616612319,0.1662469638889846,-2.8670289701020724,0.004143450820199357,-0.8024729259929417,-0.15079679732952211,65.52442288398743
X4,-0.3,-0.2160525396650193,0.13988529472987504,-1.5444978693595115,0.1224677670229831,-0.4902226814649641,0.058117602134925506,65.52442288398743
X5,0.4,0.38818690011464985,0.13410733816370213,2.8945985016927107,0.0037964377613894694,0.12534134517796758,0.6510324550513321,65.52442288398743
X6,-0.2,-0.18969247076822382,0.07032654520037795,-2.6973096748566623,0.00699022308587974,-0.32752996760533737,-0.05185497393111024,65.52442288398743
X7,-0.25,-0.21556125563051579,0.04771509084962693,-4.517674634841467,6.252245761025851e-06,-0.309081115952514,-0.12204139530851758,65.52442288398743
X8,0.35,0.04166061195545488,0.24655931141882526,0.16896791167901526,0.8658218812212408,-0.4415867622902315,0.5249079862011413,65.52442288398743
X9,-0.1,-0.048503803068764395,0.17607540856775877,-0.2754717621461532,0.7829538174322132,-0.39360526514686317,0.2965976590093344,65.52442288398743
X10,0.5,0.20406811739330719,0.12323406409927185,1.6559391989938679,0.0977341323347914,-0.03746621181495807,0.44560244660157244,65.52442288398743
