,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.8335912078907107,0.20710482705546587,-4.024972376271376,5.698200393101886e-05,-1.2395092131456498,-0.42767320263577163,54.97374892234802
X2,0.1,0.1468782328450837,0.4612219175796194,0.3184545817247042,0.7501401412171342,-0.7571001216219374,1.0508565873121047,54.97374892234802
X3,-0.5,-0.4680413319954537,0.3423108409293781,-1.367299179671657,0.17153154873299015,-1.1389582570267613,0.2028755930358539,54.97374892234802
X4,-0.3,-0.43744711564816574,0.2804686715235403,-1.5597004587781558,0.1188306836907518,-0.9871556149621299,0.11226138366579841,54.97374892234802
X5,0.4,0.11533205370876021,0.29281753213509215,0.39387004209690374,0.69367698919653,-0.45857976784486354,0.689243875262384,54.97374892234802
X6,-0.2,-0.32241701631856073,0.14137072869325268,-2.280649037454873,0.022569223074932154,-0.599498555211103,-0.045335477426018456,54.97374892234802
X7,-0.25,-0.16254357784738835,0.09380141510223117,-1.7328478218610806,0.08312272043774367,-0.3463909745968178,0.021303818902041055,54.97374892234802
X8,0.35,0.14280700574121785,0.4640341648154244,0.3077510592307814,0.7582717643096379,-0.7666832520670807,1.0522972635495162,54.97374892234802
X9,-0.1,0.003784130683591623,0.3353085271496726,0.011285518789990361,0.9909956499339628,-0.6534085114227892,0.6609767727899725,54.97374892234802
X10,0.5,0.16068622596448617,0.24139256458023792,0.6656635271426297,0.5056261911791682,-0.3124345104804553,0.6338069624094276,54.97374892234802
