,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.0517751204500678,0.5089746184843361,-2.066458880763298,0.03878517116881773,-2.049347049593101,-0.05420319130703444,4.532395124435425
X2,0.1,0.24627042622979478,1.3076612777789514,0.18832891239853983,0.8506188220290127,-2.31669860241095,2.8092394548705393,4.532395124435425
X3,-0.5,0.08242901010377808,0.7531697453212358,0.10944280570991488,0.9128512835871447,-1.3937565766150126,1.5586145968225689,4.532395124435425
X4,-0.3,-0.49330398244717283,0.6832911352348993,-0.7219528499774648,0.47032346657238233,-1.832530009026707,0.8459220441323614,4.532395124435425
X5,0.4,-0.3424301525950176,0.6903682211400014,-0.4960108853642835,0.6198867309640685,-1.6955270127734592,1.0106667075834241,4.532395124435425
X6,-0.2,-0.5060921943417799,0.39414686941755034,-1.2840193176966153,0.19913519631977838,-1.2786058691128797,0.2664214804293198,4.532395124435425
X7,-0.25,-0.2658407841251343,0.27653619529627793,-0.9613236482129051,0.3363894610404565,-0.8078417716028083,0.2761602033525398,4.532395124435425
X8,0.35,-0.0014362069356711159,1.387335914289255,-0.0010352265236403817,0.9991740088873887,-2.7205646548496967,2.717692240978354,4.532395124435425
X9,-0.1,-0.13544164701883632,0.8248742038085423,-0.1641967301116778,0.8695762751658359,-1.752165391012242,1.4812820969745695,4.532395124435425
X10,0.5,0.31579134221028965,0.6092142438190296,0.5183584353357589,0.6042082090374182,-0.878246643962231,1.5098293283828101,4.532395124435425
