,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5091526595024097,0.10991882749358656,-4.632078699457718,3.6201248153855404e-06,-0.7245896043120497,-0.29371571469276986,48.50911521911621
X2,0.1,-0.10144367390298324,0.23387953791198093,-0.43374326291494947,0.6644748865383807,-0.559839148547101,0.35695180074113453,48.50911521911621
X3,-0.5,-0.4025446044551789,0.1569204689639555,-2.5652778577130246,0.010309321126259813,-0.7101030744876491,-0.09498613442270881,48.50911521911621
X4,-0.3,-0.40995206980409643,0.14251585698246322,-2.876536537646766,0.004020656446955712,-0.689278018918873,-0.1306261206893199,48.50911521911621
X5,0.4,0.3859184875818661,0.14276840234277333,2.703108539768573,0.00686943105390267,0.10609755865251469,0.6657394165112175,48.50911521911621
X6,-0.2,-0.2379889854170083,0.0719523201382629,-3.3075929304251885,0.0009410148439220688,-0.3790129426044786,-0.09696502822953798,48.50911521911621
X7,-0.25,-0.1989044065485237,0.04794233358923294,-4.148826134595884,3.3418449543125826e-05,-0.29286965445941104,-0.10493915863763636,48.50911521911621
X8,0.35,0.7067552513579243,0.246166162100242,2.87104955989087,0.004091113785000297,0.22427843562328553,1.1892320670925631,48.50911521911621
X9,-0.1,-0.3984542462230416,0.17332759247201035,-2.298850636186997,0.02151342231755851,-0.7381700876748529,-0.058738404771230324,48.50911521911621
X10,0.5,0.47536962644233466,0.12551823011916885,3.787255651955989,0.00015232035641848577,0.229358414065048,0.7213808388196213,48.50911521911621
