,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.8278218551975343,0.050660627670305186,-16.340536887638354,5.080357802858449e-60,-0.9271148616487364,-0.7285288487463322,547.9497230052948
X2,0.1,-0.16837793920547678,0.11111065654237448,-1.51540765256177,0.12966920063504667,-0.38615082604489526,0.04939494763394167,547.9497230052948
X3,-0.5,-0.31852761045388184,0.07377854187299511,-4.317347596841993,1.5791537126747978e-05,-0.4631308964974448,-0.17392432441031885,547.9497230052948
X4,-0.3,-0.28375563623924677,0.06591174859961978,-4.305084332732809,1.6692213485086236e-05,-0.4129402906715519,-0.1545709818069416,547.9497230052948
X5,0.4,0.2906861579423565,0.06599275338390895,4.404819363291405,1.058720615770929e-05,0.1613427370490168,0.42002957883569625,547.9497230052948
X6,-0.2,-0.15770550323659313,0.032798732101402446,-4.808280477093496,1.5223407720635829e-06,-0.22198983740098627,-0.09342116907219998,547.9497230052948
X7,-0.25,-0.18023724707519861,0.02258489541779635,-7.980433105445156,1.4582071238074397e-15,-0.2245028290378444,-0.13597166511255282,547.9497230052948
X8,0.35,0.3409837824297239,0.11349814244319341,3.0043115692434226,0.002661825834963819,0.11853150917419275,0.563436055685255,547.9497230052948
X9,-0.1,-0.26339598703322986,0.08201790028208826,-3.211445137309281,0.001320691854496988,-0.42414811894171267,-0.10264385512474702,547.9497230052948
X10,0.5,0.43178556128544604,0.05764644991988838,7.490236812249514,6.874945524141028e-14,0.31880059471466193,0.5447705278562301,547.9497230052948
