,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.4890534734590276,0.11249922414859102,-4.3471719663868695,1.3790409630097978e-05,-0.7095479028181967,-0.26855904409985853,52.81041717529297
X2,0.1,0.2615841519117405,0.22374776591925516,1.1691028548912508,0.2423621938334567,-0.1769534143704265,0.7001217181939074,52.81041717529297
X3,-0.5,-0.5594284908986593,0.1652315463899096,-3.385724476478195,0.0007099062120172533,-0.8832763734872121,-0.23558060831010652,52.81041717529297
X4,-0.3,-0.4156678300838632,0.1429764568542779,-2.9072466840293383,0.0036462553058756488,-0.6958965383658011,-0.1354391218019253,52.81041717529297
X5,0.4,0.36897686659302253,0.14465151407994634,2.5507985100598085,0.010747644095008073,0.0854651064508346,0.6524886267352105,52.81041717529297
X6,-0.2,-0.236439598467729,0.07452022009240272,-3.1728247470894657,0.0015096362123895072,-0.382496547120915,-0.09038264981454297,52.81041717529297
X7,-0.25,-0.25573130634968483,0.04987454464918547,-5.127491552022848,2.9362815178073947e-07,-0.35348361837848097,-0.1579789943208887,52.81041717529297
X8,0.35,-0.0318658064207245,0.2506807505366229,-0.12711708558599158,0.8988477288197434,-0.5231910529654861,0.4594594401240371,52.81041717529297
X9,-0.1,-0.1664029440785624,0.18015610662258766,-0.9236597481936207,0.35566349537549924,-0.5195024274389958,0.186696539281871,52.81041717529297
X10,0.5,0.3920529820685148,0.12781093406077165,3.067444776532977,0.002158973485878866,0.14154815250302855,0.642557811634001,52.81041717529297
