,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.9639932387113265,0.23449348422661248,-4.110959593997638,3.940181555447819e-05,-1.4235920260300547,-0.5043944513925982,76.12204217910767
X2,0.1,0.011192130967607426,0.42202765550022736,0.026519899399344925,0.9788426617548042,-0.8159668808172402,0.838351142752455,76.12204217910767
X3,-0.5,-0.046809907483789645,0.2967129042238232,-0.15776161675960995,0.8746446452084581,-0.628356518097931,0.5347367031303517,76.12204217910767
X4,-0.3,-0.43831533240959014,0.2808297279664821,-1.5607867998287719,0.11857406299039751,-0.9887314893536883,0.11210082453450793,76.12204217910767
X5,0.4,-0.18572712844546946,0.2814826595673367,-0.659817300045936,0.5093710800154561,-0.737423007821705,0.3659687509307661,76.12204217910767
X6,-0.2,0.12455066605484276,0.14654145532835017,0.8499346875992637,0.39536139897387323,-0.16266531089633174,0.4117666430060173,76.12204217910767
X7,-0.25,-0.10767875914443761,0.0877753810070904,-1.2267535373698855,0.21991523876652808,-0.27971534600461856,0.0643578277157433,76.12204217910767
X8,0.35,-0.021211541098613233,0.4914143323035899,-0.043164270360574256,0.965570586650691,-0.9843659414976865,0.9419428593004601,76.12204217910767
X9,-0.1,0.26748833093183055,0.359942820620782,0.743141175785926,0.45739621281726195,-0.4379866395433598,0.9729633014070209,76.12204217910767
X10,0.5,0.3565275749495587,0.2518022002991663,1.415903334148662,0.1568038086363979,-0.13699567275759644,0.8500508226567138,76.12204217910767
