,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6845163938266702,0.4777337253976141,-1.4328408429966975,0.1519033262683645,-1.6208572971918795,0.2518245095385392,3.636870861053467
X2,0.1,-0.11224622150202758,0.9370291274801369,-0.11978946887582956,0.9046499244887916,-1.9487895783145068,1.7242971353104515,3.636870861053467
X3,-0.5,-0.6854076872289027,0.8433663979368935,-0.8127045242798369,0.41638748665021885,-2.338375465994888,0.9675600915370829,3.636870861053467
X4,-0.3,-0.1731599297946652,0.6173709277159757,-0.28047956588316747,0.7791096006232971,-1.3831847227645797,1.0368648631752495,3.636870861053467
X5,0.4,0.5759863540935707,0.6579697388896892,0.8753994599592622,0.38135659353416074,-0.7136106472196203,1.8655833554067618,3.636870861053467
X6,-0.2,-0.29654954732565453,0.33822778230694456,-0.8767746555383003,0.3806090477134877,-0.9594638244471029,0.3663647297957938,3.636870861053467
X7,-0.25,-0.21097072867379166,0.24781817924585883,-0.8513125603448525,0.39459574950636134,-0.6966854385412221,0.27474398119363885,3.636870861053467
X8,0.35,-0.01287938656352125,1.0733622399880258,-0.011999105319435245,0.9904263288565736,-2.1166307358994123,2.09087196277237,3.636870861053467
X9,-0.1,0.10761692252649975,0.7226894113087879,0.14891171897981165,0.8816232939117615,-1.3088283068199176,1.5240621518729172,3.636870861053467
X10,0.5,-0.37285337384670286,0.5268039940700308,-0.7077648955659542,0.47909126960704973,-1.4053702372801766,0.659663489586771,3.636870861053467
