,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6718382481177532,0.04862855239027894,-13.815715564094328,2.0490790941005066e-43,-0.7671484601748139,-0.5765280360606925,386.94484281539917
X2,0.1,-0.1334864908057586,0.10983774887081549,-1.2153061418142987,0.22424935028957527,-0.3487645244335976,0.0817915428220804,386.94484281539917
X3,-0.5,-0.24089294431872615,0.06957673446555976,-3.4622628694648974,0.000535653703671635,-0.3772608391087825,-0.10452504952866978,386.94484281539917
X4,-0.3,-0.1901947813358904,0.06284309125363252,-3.0265026360379204,0.002474006638362811,-0.313364977841725,-0.06702458483005579,386.94484281539917
X5,0.4,0.23388991636745585,0.06247645988006443,3.7436486769009076,0.00018136720193530587,0.11143830415508525,0.3563415285798264,386.94484281539917
X6,-0.2,-0.15138840618411373,0.03160778641503548,-4.789592165558925,1.6712062595799877e-06,-0.21333852967727232,-0.08943828269095513,386.94484281539917
X7,-0.25,-0.2197107264460456,0.021163404293535398,-10.381634419428387,3.005844937194614e-25,-0.26119023697882043,-0.1782312159132708,386.94484281539917
X8,0.35,0.3108141518729742,0.10823473686710564,2.8716672749396763,0.004083126216089799,0.09867796406397433,0.522950339681974,386.94484281539917
X9,-0.1,-0.06203032821428038,0.07800992165947299,-0.795159473240515,0.42652074276586416,-0.21492696630966768,0.09086630988110693,386.94484281539917
X10,0.5,0.322711801494939,0.05390328414880972,5.986867156443288,2.1392136143181275e-09,0.2170633050815013,0.4283602979083767,386.94484281539917
