,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.2478970828940532,0.05592158910245428,-22.31512199354302,2.635232272956746e-110,-1.357501384357656,-1.1382927814304504,471.5762069225311
X2,0.1,0.11940158059847569,0.11651377994438517,1.0247850568015984,0.3054646188016771,-0.10896123359644125,0.3477643947933926,471.5762069225311
X3,-0.5,-0.38482278802906283,0.08079999606340987,-4.762658499723976,1.9105902192403365e-06,-0.5431878715134879,-0.22645770454463776,471.5762069225311
X4,-0.3,-0.11233563929435579,0.07113634763379705,-1.5791595018716544,0.11429947645692057,-0.25176031974808316,0.027089041159371594,471.5762069225311
X5,0.4,0.3737841521500697,0.07128523793994984,5.243500098364583,1.5755872506164075e-07,0.23406765205633387,0.5135006522438056,471.5762069225311
X6,-0.2,-0.12686607311185416,0.03628692570369407,-3.496192379255181,0.0004719483111518013,-0.19798714116176921,-0.05574500506193911,471.5762069225311
X7,-0.25,-0.2060435835731436,0.023737807174547095,-8.67997545257989,3.958542508971092e-18,-0.2525688310741976,-0.15951833607208957,471.5762069225311
X8,0.35,0.25267418428024063,0.12287550454181206,2.056343005242845,0.039749465798603945,0.011842618896452495,0.49350574966402877,471.5762069225311
X9,-0.1,-0.22650176438330366,0.08671699665879849,-2.6119650484957417,0.009002345712900813,-0.396463956022669,-0.05653957274393834,471.5762069225311
X10,0.5,0.4759364733139767,0.06201962535856349,7.673965628821083,1.667587829421089e-14,0.35438024031770515,0.5974927063102482,471.5762069225311
