,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5998296729403398,0.048844519736954126,-12.28038838687831,1.1544272472353986e-34,-0.6955631732220594,-0.5040961726586203,487.92581391334534
X2,0.1,0.12202765301967049,0.10382194733083494,1.1753550781591677,0.23985268762250267,-0.08145962615866208,0.32551493219800304,487.92581391334534
X3,-0.5,-0.5282319067142159,0.07067408780203739,-7.474194901444318,7.767794189247106e-14,-0.6667505745390483,-0.38971323888938353,487.92581391334534
X4,-0.3,-0.16773571603088594,0.062483154162919115,-2.6844950175455353,0.007263946600985645,-0.2902004487966575,-0.045270983265114334,487.92581391334534
X5,0.4,0.2661563499773932,0.0621401775118152,4.2831604387803175,1.8425720822313158e-05,0.1443638391006258,0.3879488608541606,487.92581391334534
X6,-0.2,-0.17367088436003078,0.0315397378791676,-5.506414955805408,3.662147494370643e-08,-0.23548763517263563,-0.11185413354742593,487.92581391334534
X7,-0.25,-0.15216918067744026,0.02072937802867477,-7.340749947583856,2.124003109612499e-13,-0.19279801535603378,-0.11154034599884674,487.92581391334534
X8,0.35,0.04653461901164843,0.1073390862815719,0.43352911435801506,0.6646304196179307,-0.16384612589312636,0.2569153639164232,487.92581391334534
X9,-0.1,-0.17534578942465745,0.07731436144083523,-2.267958839171694,0.023331715541226865,-0.3268791545316826,-0.02381242431763228,487.92581391334534
X10,0.5,0.26048202936920556,0.05416186982784394,4.809324903242078,1.5144088439411634e-06,0.15432671433394524,0.3666373444044659,487.92581391334534
