"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-12.3381594905619,16.1805687786864,-0.762529405444271,0.445744099810235,-44.0514917963112,19.3751728151874
"X2",0.1,22.3384054586431,34.5040776495932,0.64741349371808,0.517364365056636,-45.2883445877643,89.9651555050504
"X3",-0.5,10.9523283245566,16.5525183214359,0.66167142134337,0.508181824015733,-21.4900116947981,43.3946683439114
"X4",-0.3,-8.95734713765458,11.8115917880288,-0.758352243999236,0.448240139002757,-32.1076418248866,14.1929475495775
"X5",0.4,-9.69971847902614,16.9314679747775,-0.572881128409871,0.566725183099579,-42.884786176743,23.4853492186907
"X6",-0.2,-2.64665606705434,3.25813477946811,-0.812322462450864,0.416606624724714,-9.03248294195977,3.73917080785109
"X7",-0.25,-3.06004241921265,4.92837993014726,-0.620902297019382,0.53466390973541,-12.7194896606238,6.59940482219849
"X8",0.35,-3.28816134836896,7.05051748092324,-0.466371632616445,0.6409495129221,-17.1069217923492,10.5305990956113
"X9",-0.1,-3.9485159421336,13.6991758919398,-0.288230180653188,0.773170547789025,-30.7984075200035,22.9013756357363
"X10",0.5,0.340545516237512,2.95885455905062,0.115093699078869,0.908370854122791,-5.45870290073758,6.1397939332126
