"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.52212755270703,0.658865659526172,-2.31022444514969,0.0208757313577256,-2.81348052621459,-0.230774579199479
"X2",0.1,-1.06364289524628,1.34088671203044,-0.793238448634974,0.427638910381706,-3.69173257890431,1.56444678841175
"X3",-0.5,-0.259455471029272,0.986068169086463,-0.263121231536804,0.792457139962574,-2.19211358398465,1.67320264192611
"X4",-0.3,0.0545005410203956,0.820096163229872,0.0664562809387503,0.947014563480865,-1.55285841544828,1.66185949748907
"X5",0.4,-0.308900715937512,0.863125899218964,-0.357886046771432,0.720428593136576,-2.00059640587431,1.38279497399929
"X6",-0.2,-0.181299753150138,0.446323765846602,-0.406206809996422,0.684590650775254,-1.05607826655391,0.693478760253631
"X7",-0.25,0.522643483966941,0.360736051433838,1.44882520582448,0.147386402766189,-0.184386190345529,1.22967315827941
"X8",0.35,-1.02365700418222,1.58457389019797,-0.646014054954756,0.518270253165995,-4.12936478431019,2.08205077594575
"X9",-0.1,1.66081130873051,1.07404443881351,1.54631526286305,0.122028447617441,-0.444277125744172,3.7658997432052
"X10",0.5,0.764338891168033,0.799868949937035,0.955580150008575,0.339284394082753,-0.803375455426358,2.33205323776242
