"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.37762431624564,0.53785474523552,-4.42056956326472,9.84410887136563e-06,-3.43180025413643,-1.32344837835485
"X2",0.1,0.670175055652399,0.515085875654038,1.30109383178375,0.193226338842308,-0.339374717537992,1.67972482884279
"X3",-0.5,0.170168161517802,0.397847371049853,0.427722221888149,0.66885336920748,-0.609598363234553,0.949934686270157
"X4",-0.3,0.37607773352921,0.372102665567112,1.01068271831926,0.312168310968711,-0.353230095286369,1.10538556234479
"X5",0.4,0.525493717423464,0.368029842344441,1.42785626860023,0.153333233054336,-0.195831524497316,1.24681895934424
"X6",-0.2,0.0640690741857842,0.186888590347977,0.342819612831853,0.731734170195621,-0.302225834906998,0.430363983278567
"X7",-0.25,-0.146072920251956,0.123659758515905,-1.18124862934427,0.237503968057196,-0.388441595191823,0.0962957546879108
"X8",0.35,0.413885592461139,0.610886242519772,0.677516636737392,0.498078218100348,-0.783429450972883,1.61120063589516
"X9",-0.1,-0.313739471877036,0.472608873455446,-0.663845918895158,0.506788932746489,-1.24003584993027,0.612556906176194
"X10",0.5,0.980761641417169,0.341863432602071,2.86886969440448,0.00411941470745864,0.310721620600684,1.65080166223365
