"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.50195216905845,0.381979998087571,-3.93201784537975,8.42358108741946e-05,-2.25061921403016,-0.753285124086744
"X2",0.1,0.247531529933748,0.126520569876966,1.95645285327483,0.0504118312012797,-0.000444232284589924,0.495507292152085
"X3",-0.5,-0.312938728551904,0.0895612858315354,-3.49412947398434,0.000475610299551615,-0.488475624575423,-0.137401832528385
"X4",-0.3,-0.0779863201560137,0.0794983690658317,-0.980980126666927,0.326602541886874,-0.233800261583757,0.07782762127173
"X5",0.4,0.180144691716933,0.0796680170787903,2.26119211099195,0.0237473634169759,0.0239982462911185,0.336291137142747
"X6",-0.2,-0.104411622548646,0.0391165141273621,-2.66924660537709,0.00760216111972933,-0.181078582043768,-0.0277446630535253
"X7",-0.25,-0.207845444573793,0.0265563878577433,-7.82657060467617,5.01357800721699e-15,-0.259895008745007,-0.155795880402579
"X8",0.35,0.26089120811397,0.138196950678885,1.88782174159673,0.0590498853829865,-0.00996984012641988,0.531752256354361
"X9",-0.1,-0.155751771119362,0.0975714555167197,-1.59628418264881,0.110425359908658,-0.346988311359734,0.0354847691210103
"X10",0.5,0.320397863385453,0.0685751878568394,4.67221269673121,2.97972153962927e-06,0.185992963892811,0.454802762878095
