"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.52694680706267,0.232078946190155,-6.57942838904295,4.72260292148203e-11,-1.98181318675331,-1.07208042737203
"X2",0.1,-0.0984170145942688,0.135045167607256,-0.72877109442738,0.466141695907741,-0.363100681478456,0.166266652289919
"X3",-0.5,-0.309830223812766,0.0872510064832511,-3.55102177385474,0.000383738668769283,-0.480839055483704,-0.138821392141827
"X4",-0.3,-0.218523765774114,0.0775162215971263,-2.81907143139462,0.00481627987800322,-0.370452769520504,-0.0665947620277235
"X5",0.4,0.323501033222556,0.0771289624912486,4.19428736979655,2.73730781404495e-05,0.172331043382358,0.474671023062753
"X6",-0.2,-0.159530495931035,0.0387870946250309,-4.11297874907298,3.90586353048415e-05,-0.235551805060689,-0.083509186801381
"X7",-0.25,-0.218166095628027,0.0258747177057,-8.43163191612201,3.40877740141843e-17,-0.268879610841362,-0.167452580414693
"X8",0.35,0.342579314649659,0.133050179189503,2.57481287689003,0.0100294330446474,0.0818057532446833,0.603352876054635
"X9",-0.1,-0.100521108522018,0.0963172247321176,-1.0436462304805,0.296649095433825,-0.289299401576878,0.088257184532842
"X10",0.5,0.383118492401283,0.0664930493241073,5.76178256668373,8.32301775045288e-09,0.252794509475808,0.513442475326757
