"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.92241359079318,0.257155443545051,-7.47568693974155,7.68015946403111e-14,-2.42642900254552,-1.41839817904085
"X2",0.1,-0.701209682410792,0.411090537063366,-1.70573053668396,0.0880582614095175,-1.50693233579566,0.104512970974072
"X3",-0.5,-0.0201113984037511,0.221976104957956,-0.0906016366381436,0.927809131433866,-0.455176572981566,0.414953776174064
"X4",-0.3,-0.411127480202776,0.199951659671762,-2.05613437206611,0.0397695659521773,-0.803025534899682,-0.0192294255058704
"X5",0.4,0.467902053621405,0.199887045608302,2.34083230455217,0.0192408072103601,0.0761306401627762,0.859673467080035
"X6",-0.2,-0.145263208104905,0.0946778910646147,-1.53428859125905,0.124958671184572,-0.330828466187472,0.0403020499776612
"X7",-0.25,-0.295125613726473,0.065160709770202,-4.52919581090005,5.92086088441932e-06,-0.422838259090517,-0.167412968362428
"X8",0.35,0.193256825951014,0.348814856513491,0.554038402729384,0.57955256414854,-0.490407735480594,0.876921387382621
"X9",-0.1,-0.706591290900237,0.250528246500037,-2.82040568587197,0.00479629702882951,-1.19761763502343,-0.21556494677704
"X10",0.5,0.797947975779815,0.179406269386178,4.44771511335651,8.67885286888724e-06,0.446318146408604,1.14957780515103
