"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.550778522264241,0.408136104813669,-1.34949717941688,0.177177325698546,-1.35071059479926,0.249153550270778
"X2",0.1,0.0254398883329633,0.249966931019781,0.101773015451192,0.918936844961183,-0.464486297656291,0.515366074322218
"X3",-0.5,-0.489857860537886,0.169263905760021,-2.89404795628666,0.00380310072717004,-0.821609022326919,-0.158106698748852
"X4",-0.3,-0.472714399014519,0.1465233726281,-3.22620473809557,0.00125443587791364,-0.759894934524181,-0.185533863504858
"X5",0.4,0.1681790308905,0.146070632771321,1.15135416133776,0.2495865636346,-0.118114150798509,0.45447221257951
"X6",-0.2,-0.234395846287717,0.0733724751905712,-3.19460186778377,0.00140023859162991,-0.37820325625213,-0.0905884363233044
"X7",-0.25,-0.171768630483785,0.0513659181243611,-3.34401947353339,0.000825739410469121,-0.272443980834481,-0.07109328013309
"X8",0.35,0.0879936680275908,0.251087854588012,0.350449718772626,0.726001218964162,-0.404129487802147,0.580116823857329
"X9",-0.1,-0.208386186764378,0.186035586623339,-1.12014153069699,0.262653455215844,-0.573009239265003,0.156236865736247
"X10",0.5,0.417098570511626,0.125811292452022,3.31527132725933,0.000915542130555404,0.170512966512192,0.66368417451106
