"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.03495934823553,0.16608057099563,-12.2528441228027,1.6220581645202e-34,-2.36047128848641,-1.70944740798465
"X2",0.1,-0.13350839489514,0.374796734973217,-0.35621546944554,0.721679207841999,-0.868096502760187,0.601079712969907
"X3",-0.5,-0.482294599046318,0.251224707854629,-1.919773748231,0.05488648418314,-0.974685982351907,0.0100967842592721
"X4",-0.3,-0.224903071745932,0.210332775471066,-1.06927259074214,0.284946857497643,-0.637147739689305,0.187341596197441
"X5",0.4,0.342396183107419,0.213946844631689,1.6003796816768,0.109514379763184,-0.0769319302842844,0.761724296499122
"X6",-0.2,-0.05109561562783,0.100243341126028,-0.509715808091347,0.610250576456762,-0.247568955474565,0.145377724218905
"X7",-0.25,-0.239664677555248,0.0725614761225439,-3.30291899175942,0.000956840249388541,-0.381882558542293,-0.097446796568202
"X8",0.35,0.777182909543236,0.365811023342159,2.12454753944444,0.0336243852516914,0.0602064729894449,1.49415934609703
"X9",-0.1,-0.169021522289576,0.26432555470583,-0.639444500467167,0.522533807443315,-0.687090093793033,0.349047049213881
"X10",0.5,0.446595752153481,0.191757005358283,2.32896707642598,0.0198608099359432,0.070758924903439,0.822432579403523
