"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.79533879773881,0.147709330769633,-12.1545388391125,5.42671439205073e-34,-2.08484376851138,-1.50583382696624
"X2",0.1,0.766105680648414,0.26791094365979,2.85955351499662,0.00424237832613142,0.241009875869197,1.29120148542763
"X3",-0.5,-0.580348343308203,0.230762241416706,-2.51491899084227,0.0119059737313051,-1.03263402904426,-0.128062657572151
"X4",-0.3,-0.30663042160877,0.194927315189338,-1.57305004335042,0.115707231089444,-0.688680941996526,0.0754200987789858
"X5",0.4,0.64384346036246,0.19820873416367,3.24831023758423,0.00116092616330247,0.255361476916097,1.03232544380882
"X6",-0.2,-0.13311848384741,0.0966774452306817,-1.37693423248594,0.168532582268376,-0.322602796111518,0.0563658284166975
"X7",-0.25,-0.195674090400482,0.0651538708160906,-3.0032611715858,0.00267103101920331,-0.32337333166067,-0.0679748491402937
"X8",0.35,-0.0410530152707875,0.340590359295895,-0.120534871731709,0.904059457358832,-0.708597858237808,0.626491827696233
"X9",-0.1,0.316400403054125,0.234655015000284,1.34836412106403,0.177541297903347,-0.143514978765893,0.776315784874142
"X10",0.5,0.498940612476025,0.171868590558278,2.90303545781881,0.00369564792337001,0.16208436225106,0.83579686270099
