"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.42428295009637,0.642638552361939,-2.21630486509344,0.0266706300667153,-2.68383137773789,-0.164734522454858
"X2",0.1,-0.109058698581388,1.42824801942769,-0.0763583755047591,0.939133984416147,-2.90837339973097,2.69025600256819
"X3",-0.5,-0.93810374820708,1.22913030748842,-0.763225625868735,0.445328848501995,-3.34715490219332,1.47094740577915
"X4",-0.3,-0.243763870298528,0.773050862910354,-0.315327078713572,0.752513327102185,-1.75891573177176,1.2713879911747
"X5",0.4,-0.35566781820306,0.807719845055145,-0.440335619312136,0.659694046352631,-1.93876963659672,1.2274340001906
"X6",-0.2,-0.24295665292224,0.425354461108892,-0.571186328430307,0.567873344638477,-1.07663608393507,0.590722778090588
"X7",-0.25,-0.0114696043555093,0.256663586209982,-0.0446873065434602,0.964356551502359,-0.514520993437971,0.491581784726952
"X8",0.35,-0.624711331002959,1.34828804620989,-0.463336697791735,0.643123045149525,-3.26730736320467,2.01788470119875
"X9",-0.1,1.95719966728309,1.1116617741208,1.76060714944617,0.0783049177220875,-0.221617390169811,4.13601672473599
"X10",0.5,-0.538800325669083,0.753491356464043,-0.715071674076722,0.474564755904445,-2.01561625864978,0.938015607311608
