"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.70082219792119,0.202712046256359,-8.39033609167091,4.84754345142904e-17,-2.09813051094999,-1.30351388489239
"X2",0.1,0.0703831015578749,0.131307600015844,0.536016967406169,0.591946823959388,-0.186975067399579,0.327741270515329
"X3",-0.5,-0.438836327252316,0.0969013846360744,-4.52868995526145,5.93505111363893e-06,-0.628759552689175,-0.248913101815457
"X4",-0.3,-0.275930351644506,0.0830092212718941,-3.32409276242582,0.000887066844632527,-0.438625437005453,-0.11323526628356
"X5",0.4,0.387522677334559,0.0825787469968874,4.69276528680153,2.69536670900957e-06,0.225671306055551,0.549374048613566
"X6",-0.2,-0.189199364874776,0.0416932145793722,-4.53789343862162,5.68189573654549e-06,-0.270916564494621,-0.107482165254932
"X7",-0.25,-0.187281361286386,0.0271574982312881,-6.8961198005573,5.34421319192083e-12,-0.240509080149774,-0.134053642422998
"X8",0.35,0.526396929671106,0.143437812699032,3.66986166176152,0.000242681766560933,0.245263980542261,0.807529878799951
"X9",-0.1,-0.0742617082461016,0.102745386933718,-0.722774135777101,0.469818660022429,-0.275638967802259,0.127115551310055
"X10",0.5,0.342456455134317,0.0710059981876961,4.82292290616171,1.41469660744819e-06,0.203287254902367,0.481625655366266
