"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.04645337341382,0.294652730552273,-3.55148031872109,0.000383070640713236,-1.62396211779798,-0.46894462902967
"X2",0.1,-0.040592266468951,0.113686355764249,-0.357054865520775,0.721050732385974,-0.263413431058072,0.18222889812017
"X3",-0.5,-0.336091592614678,0.076533518152574,-4.3914300652514,1.12607556336748e-05,-0.486094532987069,-0.186088652242286
"X4",-0.3,-0.252934238281076,0.0689364121152524,-3.66909490238924,0.000243410714143838,-0.388047124316135,-0.117821352246018
"X5",0.4,0.233025616655143,0.0694053568471586,3.35745866372104,0.000786625044428943,0.096993615827559,0.369057617482728
"X6",-0.2,-0.143821760206573,0.034449759099204,-4.17482629682296,2.98213507531312e-05,-0.211342047849685,-0.0763014725634606
"X7",-0.25,-0.19703696206753,0.0235183094797825,-8.37802403429177,5.38236559578939e-17,-0.243132001988762,-0.150941922146297
"X8",0.35,0.264797792669329,0.120329795893479,2.20060036421684,0.0277643277948671,0.0289557245907613,0.500639860747896
"X9",-0.1,-0.171264672106886,0.0860010635168879,-1.99142504875251,0.0464341776869307,-0.3398236605617,-0.00270568365207255
"X10",0.5,0.524757392293471,0.059898647714836,8.76075524762635,1.93946501590316e-18,0.407358199123711,0.642156585463232
