"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.90268662232281,0.287108590126992,-6.62706267855389,3.42432259844975e-11,-2.46540912306247,-1.33996412158315
"X2",0.1,0.115612723610272,0.13589381968468,0.850757774551724,0.394903922192957,-0.150734270794193,0.381959718014736
"X3",-0.5,-0.424094405529946,0.101231744658732,-4.18934205826081,2.79764421967546e-05,-0.622504980718254,-0.225683830341638
"X4",-0.3,-0.31566580875046,0.0873442765381617,-3.61404113997718,0.000301461195759898,-0.486857446371301,-0.144474171129618
"X5",0.4,0.364544587906274,0.086709091068072,4.2042256863249,2.61977441801674e-05,0.194597890940131,0.534491284872416
"X6",-0.2,-0.188700581988622,0.0438075571374118,-4.3074892625654,1.65118108582127e-05,-0.274561816905892,-0.102839347071351
"X7",-0.25,-0.168060151197785,0.028512437711572,-5.89427508436349,3.76329796493624e-09,-0.223943502664709,-0.112176799730861
"X8",0.35,0.625511354761226,0.151202166135031,4.13692059280827,3.51997853172609e-05,0.329160552414546,0.921862157107905
"X9",-0.1,-0.108765534491539,0.108124523061925,-1.00592845555718,0.314449986884962,-0.32068570721008,0.103154638227003
"X10",0.5,0.328781540922468,0.0744697577199923,4.4149672429269,1.01025286848685e-05,0.182823496702561,0.474739585142375
