"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.808907287423621,1.65277654329601,0.489423262149205,0.624542070456695,-2.430475237481,4.04828981232825
"X2",0.1,0.570979899552842,1.13863216371354,0.50146124248822,0.616046547968369,-1.6606981505678,2.80265794967349
"X3",-0.5,-0.840257403887209,0.82558903470745,-1.01776715600996,0.308788623975957,-2.45838219070856,0.777867382934143
"X4",-0.3,-1.58487756247579,0.89436857933074,-1.77206310586376,0.0763840824020152,-3.33780778069519,0.168052655743604
"X5",0.4,-1.38809041414263,0.774803731148252,-1.79153811260756,0.0732069842551576,-2.90667783425888,0.13049700597362
"X6",-0.2,-0.558350888398327,0.436445756605489,-1.27931336242325,0.200786728948777,-1.41376885929785,0.297067082501193
"X7",-0.25,0.0190310712841297,0.237734896403402,0.0800516523743181,0.936196175094562,-0.446920767210268,0.484982909778527
"X8",0.35,-1.13453867156948,1.19775614001246,-0.947220084012828,0.343526643286362,-3.48209758677285,1.2130202436339
"X9",-0.1,0.389131101033546,0.870445485616453,0.447048215498483,0.654840247485698,-1.31691071473722,2.09517291680431
"X10",0.5,1.28500816742915,0.792155790100338,1.62216597225956,0.104767815458725,-0.267588663559068,2.83760499841737
