"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.316075207947544,0.303249639777347,-1.04229376226008,0.297275503461968,-0.910433584924113,0.278283169029024
"X2",0.1,0.157066189116656,0.222391171451901,0.706260900966685,0.480025903500359,-0.278812500846897,0.592944879080209
"X3",-0.5,-0.278412094370799,0.158526575615926,-1.75624871280465,0.079045950317192,-0.589118475621293,0.0322942868796939
"X4",-0.3,-0.268749866950906,0.138029708179179,-1.94704365093663,0.0515295016618213,-0.539283125912603,0.00178339201078981
"X5",0.4,0.367509393671852,0.140930089191829,2.60774257491323,0.00911414675676639,0.0912914923390776,0.643727295004626
"X6",-0.2,-0.100139838904467,0.06857191178818,-1.46036235964663,0.14419051185547,-0.234538317420476,0.034258639611541
"X7",-0.25,-0.219301728778133,0.0464832907425986,-4.71786152130488,2.38336627075826e-06,-0.31040730523516,-0.128196152321107
"X8",0.35,0.444965698040161,0.23983363929751,1.85530978616469,0.0635520015397726,-0.0250996009719434,0.915030997052266
"X9",-0.1,0.0302172142644721,0.170551517588439,0.17717352909981,0.859372087430916,-0.304057620354235,0.36449204888318
"X10",0.5,0.546522471465433,0.120858164456034,4.52201532205336,6.12536245383819e-06,0.309644820025526,0.78340012290534
