"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.76426893852665,0.426661001233972,-4.13506023148144,3.54861550975803e-05,-2.60050914114919,-0.928028735904111
"X2",0.1,0.535557881153196,0.514780092402675,1.04036245584701,0.298171537584995,-0.47339256787272,1.54450833017911
"X3",-0.5,-0.121710003974039,0.369915515892795,-0.329021083855567,0.742139751849081,-0.846731098165344,0.603311090217267
"X4",-0.3,-0.265739734494077,0.343189700125901,-0.774323164117656,0.438739708643278,-0.938379191911639,0.406899722923484
"X5",0.4,0.145970454899594,0.371260051194573,0.393175765692852,0.694189667546483,-0.581685880079926,0.873626789879114
"X6",-0.2,-0.0788687495336581,0.1819475007905,-0.43346981514448,0.664673490354376,-0.43547930097301,0.277741801905693
"X7",-0.25,-0.45481720378186,0.129510285294949,-3.51182303973814,0.000445044226559564,-0.708652700589689,-0.200981706974031
"X8",0.35,0.691073107506452,0.607339060644718,1.1378703467102,0.255174625097493,-0.499289587151011,1.88143580216392
"X9",-0.1,-0.129903215449849,0.438774921814665,-0.296058888034442,0.767185109855939,-0.989886266309408,0.730079835409709
"X10",0.5,0.369075746761529,0.297777457622811,1.23943481050547,0.21518451662635,-0.214557350190706,0.952708843713764
