"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.252971093074116,0.168186423892051,-1.50411125476147,0.132552722860796,-0.582610429191275,0.0766682430430429
"X2",0.1,0.321600809183605,0.213436798142188,1.50677302125456,0.131868847088101,-0.0967276314503498,0.739929249817559
"X3",-0.5,-0.535827916082062,0.152823351188077,-3.50619137662167,0.000454568254706276,-0.83535618277005,-0.236299649394073
"X4",-0.3,-0.203446625733951,0.134692386381833,-1.51045379177714,0.130927671656884,-0.467438854116434,0.0605456026485315
"X5",0.4,0.532117054552452,0.132776054490869,4.00762815699607,6.13315823261742e-05,0.27188076768831,0.792353341416594
"X6",-0.2,-0.241365394694669,0.0670617153744782,-3.59915330747006,0.000319254946578355,-0.372803942606893,-0.109926846782445
"X7",-0.25,-0.184418937373913,0.0473377134811498,-3.8958142210935,9.78693873581675e-05,-0.277199151639281,-0.0916387231085447
"X8",0.35,0.29078343737779,0.231461311490461,1.2562939158399,0.209009426992822,-0.1628724005363,0.744439275291879
"X9",-0.1,-0.326382262441583,0.171071383670079,-1.90787176346822,0.0564077926015275,-0.661676015865126,0.00891149098196026
"X10",0.5,0.181506027637031,0.116065454040941,1.5638247326634,0.117858734315477,-0.0459780839268683,0.40899013920093
