"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.20352851857742,0.364321014990527,-3.30348365605183,0.000954915355838106,-1.91758459240231,-0.489472444752526
"X2",0.1,0.138393847724053,0.11970758681836,1.15609921979337,0.247640575140613,-0.0962287129668063,0.373016408414913
"X3",-0.5,-0.539950352065398,0.0843368209813008,-6.40230857391596,1.53044954032674e-10,-0.705247485063192,-0.374653219067604
"X4",-0.3,-0.341808248988244,0.073403562866994,-4.65656210186411,3.21533322613553e-06,-0.485676589679289,-0.197939908297199
"X5",0.4,0.190535113985546,0.0725328471570316,2.62688039217656,0.00861716175865698,0.0483733447402616,0.33269688323083
"X6",-0.2,-0.261877930298943,0.0373894209719743,-7.00406487961493,2.48640880689359e-12,-0.335159849384858,-0.188596011213028
"X7",-0.25,-0.185970203384918,0.0245851145386485,-7.56434154872728,3.89834203395772e-14,-0.234156142816545,-0.13778426395329
"X8",0.35,0.356890840350427,0.128874758436606,2.76928426233274,0.00561795961593542,0.104300953305982,0.609480727394871
"X9",-0.1,-0.215882518489456,0.0910543640039817,-2.37091896528997,0.0177439209027152,-0.394345793980156,-0.0374192429987565
"X10",0.5,0.364698181800116,0.0641889428415622,5.68163558481251,1.33412688885882e-08,0.238890164632596,0.490506198967635
