"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.69470197766443,0.995298758341235,-1.70270681387046,0.0886229490881599,-3.64545171325795,0.256047757929092
"X2",0.1,0.123835799266693,0.282794284349929,0.437900644107286,0.661458308674052,-0.430430817464931,0.678102415998316
"X3",-0.5,-0.810526939988966,0.215610763817999,-3.75921371287914,0.000170448195279106,-1.23311627508475,-0.387937604893186
"X4",-0.3,-0.162034974530548,0.179460541278908,-0.90290028869757,0.36657881741608,-0.513771174857722,0.189701225796625
"X5",0.4,0.41734288925369,0.175493043472452,2.37811642556192,0.0174013306896376,0.0733828417972496,0.761302936710129
"X6",-0.2,-0.176777707467825,0.091920142434318,-1.9231661612594,0.0544591854833916,-0.35693787751396,0.00338246257831087
"X7",-0.25,-0.129940244609095,0.059237496015574,-2.19354721838568,0.0282679764798466,-0.246043604249764,-0.0138368849684266
"X8",0.35,0.590656931961489,0.309251641201906,1.90995569066635,0.0561389186237791,-0.0154651517351645,1.19677901565814
"X9",-0.1,-0.0552314005838625,0.222628463757597,-0.24808777661063,0.804066492895181,-0.491575174924058,0.381112373756333
"X10",0.5,0.559052338588055,0.157247772675345,3.5552321605361,0.000377645481036201,0.250852365064195,0.867252312111914
