"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.979058869270161,0.498024233612094,-1.9658860015088,0.0493117804321451,-1.95516843827745,-0.00294930026286766
"X2",0.1,0.00620323647824166,0.453769831076944,0.0136704471152685,0.989092901030333,-0.88316929671865,0.895575769675133
"X3",-0.5,-0.682574175491348,0.338808500695462,-2.01463119753563,0.0439433061147,-1.34662663974843,-0.018521711234268
"X4",-0.3,-0.139584446599143,0.298293501927342,-0.467943303146923,0.639825135361779,-0.724228971810664,0.445060078612377
"X5",0.4,-0.280211313226194,0.308123726927232,-0.909411670501994,0.363132863743801,-0.884122725549398,0.32370009909701
"X6",-0.2,-0.121875822323582,0.151098053566973,-0.80660087569931,0.419896469066949,-0.418022567784921,0.174270923137757
"X7",-0.25,-0.147444493792444,0.0958834733078717,-1.5377466909132,0.124110562568926,-0.335372649670834,0.0404836620859452
"X8",0.35,-0.0613187836432914,0.553031690551635,-0.110877522375124,0.911713470226686,-1.14524098798364,1.02260342069705
"X9",-0.1,-0.391319916999903,0.363837088721223,-1.07553608230341,0.282134786704082,-1.10442751275831,0.321787678758499
"X10",0.5,0.240341058021655,0.257825693748091,0.932184277399757,0.351241299433178,-0.264988019999628,0.745670136042938
