"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.135451473946908,0.219777282611115,0.616312442931522,0.537688328112061,-0.295304087988704,0.566207035882519
"X2",0.1,0.0659473048416263,0.217753049327757,0.302853645656021,0.762001398668793,-0.360840832731001,0.492735442414253
"X3",-0.5,-0.276212465510123,0.144062475027084,-1.91731028818015,0.0551985236739295,-0.558569730314106,0.00614479929385953
"X4",-0.3,-0.305848786773828,0.131915561478238,-2.31851938729976,0.0204211105500749,-0.564398538310961,-0.0472990352366945
"X5",0.4,0.373674559554706,0.130749705070546,2.85793806841163,0.00426403605531939,0.117409844605818,0.629939274503593
"X6",-0.2,-0.225459935594789,0.0678976357784499,-3.32058595280791,0.000898286939436424,-0.358536857405662,-0.0923830137839148
"X7",-0.25,-0.138727126708422,0.0434791978573284,-3.1906551533825,0.00141950599888375,-0.223944789257663,-0.0535094641591813
"X8",0.35,0.151753762121457,0.233081702937647,0.651075396347407,0.514997817878823,-0.305077984695026,0.608585508937941
"X9",-0.1,-0.293139358683074,0.166676713060382,-1.75873013872596,0.0786233557351294,-0.619819715919753,0.0335409985536055
"X10",0.5,0.36781456113962,0.116455644565221,3.15840904503023,0.00158632802092196,0.139565690194991,0.59606343208425
