"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.1160602150849,0.548784267505381,-2.03369571827959,0.0419822841394175,-2.19165762316181,-0.0404628070079796
"X2",0.1,0.261145434635621,0.516233992538728,0.505866406339039,0.612950436759851,-0.750654606316555,1.2729454755878
"X3",-0.5,-0.751600015524605,0.359539794327818,-2.09045014594217,0.0365773823150888,-1.45628506897453,-0.0469149620746776
"X4",-0.3,-0.468936045790475,0.315638202401876,-1.48567582194445,0.137364888865231,-1.08757555952287,0.149703467941916
"X5",0.4,0.402514457638489,0.305221513510862,1.31876175112461,0.18724877513819,-0.195708720868314,1.00073763614529
"X6",-0.2,-0.087877110939522,0.151381657550404,-0.580500387969808,0.561577225198366,-0.384579709998641,0.208825488119597
"X7",-0.25,-0.170788215277089,0.103328282238813,-1.65286997496352,0.0983573289792945,-0.373307928647002,0.0317314980928229
"X8",0.35,0.689392386303911,0.566790196233387,1.21630965194049,0.223866986109506,-0.421495993866462,1.80028076647428
"X9",-0.1,-0.586976656760756,0.398226094029361,-1.4739783895665,0.140487409784454,-1.36748546491892,0.193532151397407
"X10",0.5,0.287934216164967,0.281139179780361,1.02416965287412,0.305755149884348,-0.263088455194069,0.838956887524002
