"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.29972175965583,0.344742123523832,-3.77012749811522,0.000163164170181148,-1.9754039110461,-0.62403960826557
"X2",0.1,0.0531393809880434,0.121938019823947,0.435790092907572,0.662989032488147,-0.18585474809818,0.292133510074267
"X3",-0.5,-0.563960606750471,0.0886899025163436,-6.3587915957687,2.03347069661663e-10,-0.737789622846014,-0.390131590654928
"X4",-0.3,-0.201807662911405,0.0767455429584481,-2.62956850824117,0.00854933041220284,-0.352226164270416,-0.0513891615523928
"X5",0.4,0.345275829522586,0.0773097095508318,4.46613797320716,7.96442564973548e-06,0.1937515819525,0.496800077092673
"X6",-0.2,-0.182224898912293,0.0382915998239905,-4.75887400238957,1.94675904420606e-06,-0.257275056069721,-0.107174741754866
"X7",-0.25,-0.248620665871951,0.0261018091673512,-9.52503576583236,1.64985100161567e-21,-0.299779272174829,-0.197462059569073
"X8",0.35,0.329121982971957,0.132850616277078,2.47738393840438,0.0132349445597622,0.0687395576910695,0.589504408252845
"X9",-0.1,-0.17584165237125,0.0948761423618615,-1.85338113453836,0.0638277493951449,-0.361795475859374,0.0101121711168733
"X10",0.5,0.491385284284376,0.067798390300054,7.24774263975386,4.23774845124002e-13,0.358502880038321,0.624267688530431
