"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.50150395023552,0.3407309100502,-4.40671481790223,1.04950219490691e-05,-2.16932426762115,-0.833683632849895
"X2",0.1,-0.0105409616384997,0.129962763333905,-0.0811075524103585,0.935356419524067,-0.265263299113474,0.244181375836474
"X3",-0.5,-0.465000710356736,0.087865247053219,-5.29220284414713,1.20851738435135e-07,-0.637213431432151,-0.292787989281321
"X4",-0.3,-0.259580028680886,0.0769876986374878,-3.37170786079957,0.000747036431290719,-0.410473146453211,-0.108686910908561
"X5",0.4,0.446298766028863,0.0758506313659999,5.88391629695671,4.00670527830176e-09,0.297634259174232,0.594963272883493
"X6",-0.2,-0.182543603309098,0.0387732387044284,-4.70797925086018,2.50184560147639e-06,-0.258537755333184,-0.106549451285012
"X7",-0.25,-0.237211428374206,0.0264819967389583,-8.95746007041979,3.32242983216819e-19,-0.289115188630682,-0.185307668117731
"X8",0.35,0.254405807118957,0.131374374037107,1.93649491374245,0.052807114894226,-0.00308323651630849,0.511894850754222
"X9",-0.1,-0.0822483994229839,0.09439251598971,-0.871344497607734,0.383566081018811,-0.26725433263224,0.102757533786272
"X10",0.5,0.269209214795091,0.0660381167092145,4.07657317031767,4.57042778362972e-05,0.139776883417232,0.39864154617295
