"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.02021631995878,0.848720095255962,-2.38030928129433,0.0172981127531666,-3.68367715273703,-0.35675548718052
"X2",0.1,-16.9953909948039,3234.26083003089,-0.00525479912967984,0.995807296199778,-6356.03018446546,6322.03940247585
"X3",-0.5,0.840662809255901,1.01871367501004,0.825219912010722,0.409246750691429,-1.15597932007147,2.83730493858327
"X4",-0.3,-0.0931573609717108,0.920551938667638,-0.101197289428929,0.919393848396214,-1.89740602089049,1.71109129894707
"X5",0.4,-0.99872045185821,1.05796655413247,-0.944000023400698,0.345169636318032,-3.07229681116191,1.07485590744549
"X6",-0.2,-0.655292396319084,0.475439835315678,-1.37828668875419,0.168114791354491,-1.58713735770374,0.276552565065573
"X7",-0.25,-0.122406290570135,0.278608564864916,-0.439348627453303,0.660408944340975,-0.668469047797035,0.423656466656764
"X8",0.35,3.37673853229396,2.01998056580528,1.67166882169869,0.0945896454792566,-0.582350657384025,7.33582772197194
"X9",-0.1,-2.33489961645897,1.29153866713873,-1.80784336997955,0.0706308815948607,-4.86626890865885,0.196469675740921
"X10",0.5,-0.464231989044594,0.849236501198118,-0.546646297456182,0.584621755381411,-2.12870495887886,1.20024098078967
