"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.67248011083829,0.318401850809522,-5.25273363388462,1.49858187068332e-07,-2.29653627595833,-1.04842394571826
"X2",0.1,-0.618372410965108,0.786008942407243,-0.78672439663507,0.431443219292645,-2.15892164176138,0.922176819831162
"X3",-0.5,-1.14749791639025,0.486604878958327,-2.3581718268972,0.0183651900209796,-2.10122596137293,-0.193769871407569
"X4",-0.3,-0.276970353376626,0.370953840679483,-0.746643714132449,0.455278653859955,-1.00402652677015,0.450085820016897
"X5",0.4,0.52136010598118,0.35320789657347,1.47607148945135,0.139924701684866,-0.170914655818544,1.2136348677809
"X6",-0.2,-0.18213866862066,0.188635087279614,-0.965560921074431,0.334263937922988,-0.551856648825561,0.187579311584242
"X7",-0.25,-0.216220181874995,0.122833008677305,-1.76027750360677,0.078360766571758,-0.4569684568942,0.0245280931442097
"X8",0.35,0.946209777940505,0.648077473037137,1.4600257180769,0.144283005886238,-0.323998738423253,2.21641829430426
"X9",-0.1,-0.787036334842431,0.466655678214487,-1.68654614437304,0.091690655069766,-1.70166466453841,0.127591994853548
"X10",0.5,0.38977729274823,0.32300293187264,1.20672989092842,0.22753618371803,-0.243296825616596,1.02285141111306
