"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.899938461203433,0.350641543629877,-2.56654830995545,0.010271631599222,-1.58718326362242,-0.212693658784444
"X2",0.1,-0.554566796643856,0.633260640987536,-0.875732298440399,0.38117558246725,-1.79573485559635,0.68660126230864
"X3",-0.5,-0.206660690773212,0.343726894981089,-0.601235148575098,0.547683376865973,-0.880353030767926,0.467031649221502
"X4",-0.3,-0.833393025090337,0.310771570635761,-2.68169003807337,0.00732512960402311,-1.44249411575989,-0.224291934420788
"X5",0.4,0.42698947311363,0.305171087647553,1.39918062489185,0.161758825143294,-0.171134872516419,1.02511381874368
"X6",-0.2,-0.560633103958961,0.158798826848298,-3.53046124512329,0.000414835784142875,-0.871873087823859,-0.249393120094063
"X7",-0.25,-0.315873613636076,0.108325326478118,-2.91597195139663,0.00354582376125985,-0.528187353821435,-0.103559873450717
"X8",0.35,0.837275116057644,0.55035579762311,1.52133423446012,0.128175983362745,-0.241402434474937,1.91595266659022
"X9",-0.1,-0.810659281911079,0.372910892575357,-2.1738686052118,0.0297150044118613,-1.54155120656665,-0.0797673572555131
"X10",0.5,0.519850314778559,0.258115343162593,2.01402329830154,0.0440070874564427,0.0139535343322301,1.02574709522489
