"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.85119617008581,1.10008535877188,-2.59179539783063,0.0095476535140825,-5.00732387020578,-0.695068469965844
"X2",0.1,-14.9936800887946,1448.15477981641,-0.0103536447193134,0.991739134322009,-2853.32491495689,2823.3375547793
"X3",-0.5,-0.471759762767456,0.940395898818931,-0.501660804093203,0.615906140328991,-2.3149018702002,1.37138234466529
"X4",-0.3,1.23094194996835,0.895533287822511,1.37453511411216,0.169275616800585,-0.524271054965409,2.98615495490211
"X5",0.4,-0.283358411684808,0.85783462310076,-0.330318226910182,0.74115952206395,-1.96468339091587,1.39796656754625
"X6",-0.2,-0.407457126232112,0.514379876689176,-0.792132711051459,0.428283298557424,-1.41562316686734,0.600708914403112
"X7",-0.25,0.525646494002575,0.413081765968688,1.2724998712299,0.203195569807293,-0.283978896352479,1.33527188435763
"X8",0.35,3.53954486345067,1.71623105486178,2.06239413593162,0.0391702271528097,0.175793780239557,6.90329594666179
"X9",-0.1,1.06561043178839,1.06035121491616,1.00495988196952,0.314916167954807,-1.01263977680355,3.14386064038033
"X10",0.5,0.0122181888114243,0.842738315766797,0.0144982001919624,0.988432515152152,-1.63951857151213,1.66395494913498
