"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.28062873320277,0.262813349693133,-4.87276896207159,1.10044888311545e-06,-1.79573343732072,-0.765524029084814
"X2",0.1,0.175484185517283,0.118629832016109,1.47925848443799,0.139071243982842,-0.0570260145603386,0.407994385594904
"X3",-0.5,-0.511650084465288,0.0852053217756539,-6.00490760204469,1.9144089489744e-09,-0.678649447753985,-0.34465072117659
"X4",-0.3,-0.265224682203792,0.0735329827856169,-3.60688050662987,0.000309900285011804,-0.409346681276221,-0.121102683131363
"X5",0.4,0.254311310665944,0.0727936960041385,3.49358975606192,0.000476572750589184,0.111638287070888,0.396984334260999
"X6",-0.2,-0.236007507469236,0.0373865181156902,-6.31263673014229,2.7432090829726e-10,-0.309283737061336,-0.162731277877135
"X7",-0.25,-0.206508228105783,0.0247112007504424,-8.35686740564744,6.44056209216488e-17,-0.254941291973423,-0.158075164238143
"X8",0.35,0.331210483154796,0.12923939825049,2.56276714096771,0.0103841667745535,0.0779059152021723,0.584515051107419
"X9",-0.1,-0.159627934670031,0.0914074673991161,-1.74633363347702,0.080752994779242,-0.338783280103472,0.0195274107634104
"X10",0.5,0.379276623832846,0.0643849977192728,5.89076084908075,3.84421543813923e-09,0.253084346162989,0.505468901502703
