"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-2.03980955083503,0.160189023588178,-12.7337660542777,3.83867038991724e-37,-2.35377427026301,-1.72584483140705
"X2",0.1,0.921970283987386,0.276311544147325,3.33670562637008,0.000847776898560699,0.380409604674217,1.46353096330055
"X3",-0.5,-0.49951614970084,0.241401695702068,-2.06923214954269,0.0385243071872353,-0.972654782815849,-0.0263775165858315
"X4",-0.3,-0.280332593601684,0.206815779948027,-1.35547004040084,0.175267847592502,-0.685684076931739,0.125018889728372
"X5",0.4,0.639385128257173,0.210352545251201,3.0395882659448,0.00236901772621492,0.227101712256448,1.0516685442579
"X6",-0.2,-0.0877812384481285,0.102879414105392,-0.853243957612387,0.393524031254601,-0.28942118643579,0.113858709539532
"X7",-0.25,-0.280043279994536,0.0701532752058268,-3.99187748787067,6.55522379605642e-05,-0.417541173880049,-0.142545386109023
"X8",0.35,-0.0749664340356662,0.361670290817238,-0.207278385698395,0.835792453302101,-0.783827183906983,0.63389431583565
"X9",-0.1,0.441984930116043,0.249943083072931,1.76834231490646,0.0770036938642557,-0.0478945147559107,0.931864374987997
"X10",0.5,0.525109509844401,0.18273923670954,2.87354549192438,0.00405892617842337,0.166947184506224,0.883271835182578
