"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.191093675875035,0.435968282024194,-0.438320134179922,0.661154232529432,-1.0455758137843,0.663388462034233
"X2",0.1,-0.239542485385565,0.225376575494496,-1.06285440206014,0.287847984066504,-0.68127245979806,0.202187489026929
"X3",-0.5,-0.102349245085901,0.148276619870101,-0.690258822837778,0.490031437695898,-0.392966082072983,0.188267591901182
"X4",-0.3,-0.144509628452952,0.13665371629988,-1.05748773151425,0.290289050866452,-0.412345992866929,0.123326735961026
"X5",0.4,0.218880515159642,0.136728511767571,1.60084032459684,0.109412289675504,-0.0491024456783737,0.486863475997658
"X6",-0.2,-0.0565055776973009,0.0687566046143486,-0.82182036204721,0.411179143135436,-0.191266047503658,0.0782548921090563
"X7",-0.25,-0.239845655112717,0.0449867348164244,-5.33147506907193,9.74181971646306e-08,-0.328018035830456,-0.151673274394979
"X8",0.35,0.343430222609014,0.23701879713229,1.44895774834825,0.147349382373298,-0.121118087093578,0.807978532311605
"X9",-0.1,0.102576847958466,0.169149764377016,0.606426194776328,0.544231778386993,-0.228950600828967,0.434104296745899
"X10",0.5,0.280374024816376,0.117028964388104,2.39576609331147,0.0165856707177906,0.0510014676584097,0.509746581974342
