"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.451953414137437,0.537434620044514,0.840945851422826,0.40037827003592,-0.601399093503489,1.50530592177836
"X2",0.1,-0.512847373151663,0.237003366773834,-2.1638822272135,0.0304733892783855,-0.977365439907173,-0.0483293063961518
"X3",-0.5,-0.386775976050938,0.151239366041374,-2.55737633775277,0.010546504905713,-0.683199688874853,-0.0903522632270236
"X4",-0.3,-0.147721752484587,0.13955729778915,-1.05850252781314,0.289826398943131,-0.4212490320886,0.125805527119427
"X5",0.4,0.394787015354776,0.136121639448384,2.90025169366605,0.00372863126468394,0.127993502414963,0.661580528294589
"X6",-0.2,-0.0980169648602875,0.0709968638503444,-1.3805816136738,0.167407639829566,-0.237168262119864,0.0411343323992889
"X7",-0.25,-0.274972754774347,0.0484255174425214,-5.6782615715098,1.36070529857175e-08,-0.36988502564306,-0.180060483905633
"X8",0.35,0.280635369763245,0.234480834325906,1.19683713413092,0.231370041332259,-0.178938624205495,0.740209363731985
"X9",-0.1,-0.0705752957494878,0.171349988577815,-0.411878030078989,0.680428824620447,-0.406415104762416,0.265264513263441
"X10",0.5,0.509930911894104,0.122273793453701,4.17040231999663,3.04062365040432e-05,0.270278678581414,0.749583145206794
