"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.82055916807581,0.463908237418896,-3.92439500148798,8.69479713121971e-05,-2.7298026127203,-0.911315723431326
"X2",0.1,0.17318801085182,0.647604905039939,0.26742850386709,0.789139255450159,-1.09609428924988,1.44247031095352
"X3",-0.5,-0.257528557394971,0.367335342539705,-0.70107209291231,0.48325802528349,-0.977492604700461,0.462435489910519
"X4",-0.3,-0.183160164488776,0.347801214773659,-0.526623130422279,0.598455326111212,-0.864838024601416,0.498517695623864
"X5",0.4,0.187681012134369,0.345224210049507,0.543649624420764,0.586682604146474,-0.488946011491102,0.864308035759841
"X6",-0.2,-0.064678785660425,0.190753348095052,-0.339070251224088,0.73455680843627,-0.438548480806195,0.309190909485345
"X7",-0.25,-0.0675763393179584,0.106895829231001,-0.63217002762499,0.52727578020774,-0.277088316360869,0.141935637724952
"X8",0.35,0.720878823004731,0.587528832346798,1.22696756876643,0.21983478055348,-0.430656537357027,1.87241418336649
"X9",-0.1,-0.526925154714112,0.433503384846383,-1.21550413014845,0.224173874500043,-1.37657618289117,0.322725873462944
"X10",0.5,0.727623727879743,0.316477701336456,2.29913110720615,0.021497495576113,0.107338826457537,1.34790862930195
