"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,0.633802677034513,0.676756687082147,0.936529611206604,0.349000573974197,-0.692616066405761,1.96022142047479
"X2",0.1,-0.0347516483119562,0.249531490474215,-0.139267586010541,0.889238702849034,-0.523824386507761,0.454321089883849
"X3",-0.5,-0.153974610877576,0.161086068357111,-0.955853056989571,0.339146478394721,-0.469697505759054,0.161748284003902
"X4",-0.3,-0.286483273089108,0.145353085043076,-1.97094731772777,0.0487299020307825,-0.571370087062475,-0.00159645911573997
"X5",0.4,0.333081500571441,0.148496298441626,2.24302897827703,0.0248949458881168,0.0420341014925978,0.624128899650284
"X6",-0.2,-0.190141454099412,0.0715332552721074,-2.65808473801629,0.007858613098651,-0.330344059235552,-0.049938848963271
"X7",-0.25,-0.254491599298853,0.0502474528806812,-5.06476616641992,4.0890195356405e-07,-0.352974798036685,-0.156008400561022
"X8",0.35,0.0309044496110669,0.25120012799066,0.123027204875532,0.902085555231219,-0.461438758046019,0.523247657268153
"X9",-0.1,0.0517333729645665,0.177507719040648,0.291442948194945,0.77071257150011,-0.296175366077219,0.399642112006351
"X10",0.5,0.386782493941258,0.129184197189447,2.99403876291498,0.0027531096485933,0.13358611808104,0.639978869801476
