"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.63530131076201,0.761232376226664,-2.14822879561165,0.0316955842233638,-3.12728936380072,-0.143313257723287
"X2",0.1,0.142530876309242,0.284714677121134,0.500609514586425,0.616645964965372,-0.415499641119805,0.700561393738289
"X3",-0.5,-0.707984939635664,0.220525368979806,-3.21044668425652,0.00132528851171265,-1.1402067239228,-0.275763155348527
"X4",-0.3,-0.280471070874192,0.181294804579502,-1.54704417219634,0.121852594522828,-0.63580236123705,0.0748602194886666
"X5",0.4,0.415810547815009,0.177274922015989,2.34556892247572,0.0189980657496131,0.0683580825608643,0.763263013069154
"X6",-0.2,-0.0938781948260823,0.0924423000093264,-1.015532876363,0.309851883164588,-0.275061774921562,0.087305385269397
"X7",-0.25,-0.173251689677125,0.059753375353915,-2.89944607565628,0.00373822640513854,-0.290366154249286,-0.0561372251049648
"X8",0.35,0.202401493795527,0.311156377298004,0.650481585989416,0.515381192380403,-0.407453804078978,0.812256791670032
"X9",-0.1,0.00016596313167601,0.224153247541656,0.0007404002997778,0.999409246085968,-0.439166332533059,0.439498258796411
"X10",0.5,0.450740706515393,0.158097136009536,2.85103650763292,0.00435769658506715,0.140876011433599,0.760605401597187
