"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.665356368527563,0.276065565774107,-2.41013893442979,0.0159464466674852,-1.20643493908444,-0.124277797970682
"X2",0.1,-0.0495003834233173,0.258929748707222,-0.191173025388012,0.848390036463724,-0.55699336941852,0.457992602571885
"X3",-0.5,-0.392675248307042,0.164212105350746,-2.39126858198617,0.0167902651201319,-0.714525063158711,-0.0708254334553727
"X4",-0.3,-0.307387651291163,0.146081746013301,-2.10421671208102,0.0353595473801351,-0.593702614534377,-0.0210726880479492
"X5",0.4,0.484560163040262,0.15403403183637,3.14579938772887,0.00165633574663272,0.182659005866123,0.786461320214401
"X6",-0.2,-0.270606443260761,0.0763298471767982,-3.54522448648392,0.000392278842880054,-0.420210195852787,-0.121002690668734
"X7",-0.25,-0.18503005993595,0.0509052724746737,-3.63479166186578,0.000278205364090104,-0.284802561396501,-0.0852575584753983
"X8",0.35,0.458006599809494,0.248968868380262,1.83961393562652,0.0658249369632885,-0.0299634193365576,0.945976618955546
"X9",-0.1,-0.247176732777496,0.18646111775742,-1.32562078223228,0.184965338889589,-0.6126338109818,0.118280345426808
"X10",0.5,0.563952344582645,0.126876060000706,4.44490745204025,8.79297112260104e-06,0.315279834519421,0.812624854645869
