"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.86444433329311,0.253857220188925,-3.40523831723114,0.000661063361319778,-1.36199534600348,-0.366893320582744
"X2",0.1,1.32740639976312,0.453130048591344,2.92941596764475,0.00339599622832319,0.43928781720584,2.21552498232041
"X3",-0.5,-0.298584801869657,0.302874254824131,-0.985837512148518,0.324212854663819,-0.892207437851779,0.295037834112465
"X4",-0.3,-0.174238256447626,0.27381537047829,-0.636334827162089,0.524558209691414,-0.710906525231738,0.362430012336486
"X5",0.4,0.731465537891305,0.277409753235384,2.63676936142418,0.00836997185004167,0.187752408301068,1.27517866748154
"X6",-0.2,-0.271920480198289,0.138132683850861,-1.96854555068138,0.0490053004501226,-0.542655567769358,-0.00118539262722078
"X7",-0.25,-0.180201975957342,0.0908625283108942,-1.98323752714392,0.0473409039327669,-0.358289260395676,-0.00211469151900884
"X8",0.35,0.372965965568821,0.496234157284227,0.751592690857832,0.452296040173979,-0.599635118278602,1.34556704941624
"X9",-0.1,-0.343948251223019,0.33244804555465,-1.03459248993082,0.300859262752851,-0.995534452380493,0.307637949934454
"X10",0.5,0.124457207637551,0.249132904249298,0.499561501169717,0.617383871760266,-0.363834315906521,0.612748731181623
