"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.45764251120066,0.591813074083542,-0.77328895092314,0.439351393335045,-1.61757483113374,0.702289808732415
"X2",0.1,-25.3338089782629,2048.00024783058,-0.0123700224182584,0.990130401799794,-4039.34056671727,3988.67294876075
"X3",-0.5,-0.895568010222028,0.967729245698436,-0.925432412219466,0.354741025523595,-2.79228249353812,1.00114647309406
"X4",-0.3,-1.90160058688416,0.933335567270697,-2.03742432364911,0.041607538419418,-3.7309046986543,-0.0722964751140136
"X5",0.4,0.157600396188385,0.843419774829283,0.186858787156473,0.851771353071087,-1.49547199936512,1.81067279174189
"X6",-0.2,-0.35787100994933,0.488087132506399,-0.733211318461952,0.463429553100338,-1.3145042185251,0.598762198626441
"X7",-0.25,-0.544770049441443,0.383362439290594,-1.42103136251306,0.155307642094742,-1.29614662940319,0.206606530520306
"X8",0.35,0.310030733378627,1.25748954847331,0.246547363956247,0.805258544549864,-2.15460351200532,2.77466497876257
"X9",-0.1,-0.235823265281296,0.999730235282048,-0.235886899244139,0.81352043432054,-2.19525853614564,1.72361200558305
"X10",0.5,-0.0151804921959515,0.711859464944316,-0.0213251251736029,0.982986301404228,-1.41039941654607,1.38003843215417
