"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.98444308983732,0.804408183489949,-2.46696034496784,0.0136265447335833,-3.56105417078301,-0.407832008891622
"X2",0.1,0.422374842278736,1.48677295627369,0.284088327337711,0.776342692043484,-2.49164662819127,3.33639631274874
"X3",-0.5,-0.021662458998925,0.979550637482799,-0.0221146903181975,0.982356468162786,-1.94154644464226,1.89822152664441
"X4",-0.3,0.596429452041705,0.790484729738084,0.754511035576011,0.450542421410675,-0.952892160794669,2.14575106487808
"X5",0.4,0.00592625914179648,0.701772834280558,0.00844469727568174,0.993262186505358,-1.36952323222606,1.38137575050966
"X6",-0.2,-0.347536063237895,0.409930723875839,-0.847792182913223,0.396553717301923,-1.15098552452848,0.455913398052689
"X7",-0.25,0.106963767547457,0.235754374536072,0.453708516577666,0.650038636285634,-0.355106319385761,0.569033854480675
"X8",0.35,1.47031818373896,1.38084501925276,1.06479594975446,0.286968278401294,-1.23608834357576,4.17672471105368
"X9",-0.1,1.11909708881307,0.999223148012679,1.11996713750958,0.262727766308767,-0.839344309258452,3.07753848688459
"X10",0.5,-0.0114244228408255,0.727204492192706,-0.0157100553743528,0.987465704959102,-1.43671904817681,1.41387020249516
