"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-0.567890827321873,0.26686651010858,-2.12799585489695,0.0333374272576246,-1.09093957994033,-0.0448420747034199
"X2",0.1,-0.0544219117870859,0.110225771370256,-0.493731285438491,0.621495967306019,-0.270460455545019,0.161616631970847
"X3",-0.5,-0.494259804827548,0.0738793171599678,-6.69009709114322,2.23022578854111e-11,-0.639060606805667,-0.349459002849429
"X4",-0.3,-0.320592652338789,0.0663898195816043,-4.82894296684639,1.37259710806912e-06,-0.450714308685229,-0.190470995992349
"X5",0.4,0.461096381174176,0.0660074323911021,6.98552215214377,2.83798476183169e-12,0.331724189955182,0.59046857239317
"X6",-0.2,-0.130917089024086,0.0332533048677129,-3.9369647481625,8.25187234640042e-05,-0.196092369445828,-0.0657418086023441
"X7",-0.25,-0.202538854186938,0.0230642700084088,-8.7814985739022,1.61310790550898e-18,-0.247743993089699,-0.157333715284177
"X8",0.35,0.311591684300554,0.113396348629518,2.74781056062546,0.00599946616279362,0.0893389232552505,0.533844445345858
"X9",-0.1,-0.124152352026101,0.0825503651673216,-1.50395884711662,0.132591963257187,-0.285948095940905,0.037643391888703
"X10",0.5,0.52828410554028,0.0578660348660556,9.12943329818807,6.88587938376629e-20,0.414868760380066,0.641699450700494
