"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.78921539607438,0.470540394767742,-3.80246927993831,0.000143261035206076,-2.71145763036495,-0.866973161783821
"X2",0.1,0.164760580229337,0.50113363022369,0.328775740226799,0.742325201117061,-0.817443294198408,1.14696445465708
"X3",-0.5,-0.02410697271655,0.359436036793765,-0.0670688808267212,0.946526867597282,-0.728588665135005,0.680374719701905
"X4",-0.3,0.249492048500541,0.318894673683638,0.782365053698111,0.434000065307518,-0.375530031711137,0.87451412871222
"X5",0.4,0.25707601495534,0.323362749488624,0.795008130534168,0.426608772651354,-0.376703332983382,0.890855362894061
"X6",-0.2,0.055056695471836,0.157138556979206,0.350370377138703,0.726060754778617,-0.252929219219356,0.363042610163028
"X7",-0.25,-0.340408595636007,0.116591914038108,-2.91965869541129,0.00350414929011736,-0.568924549841792,-0.111892641430221
"X8",0.35,0.772983433766105,0.574026887071328,1.34659795764942,0.178109752297324,-0.352088599925763,1.89805546745797
"X9",-0.1,-0.238119554571544,0.410067041478967,-0.580684450310199,0.561453143603225,-1.04183619345683,0.565597084313739
"X10",0.5,0.243332344562441,0.276217813177121,0.880943708023664,0.378348288843557,-0.298044625423442,0.784709314548324
