"","Truth","Coef","Std.Err","z","P-value","[0.025","0.975]"
"X1",-1.5,-1.15609801499713,0.121598963164307,-9.50746605820146,1.95363223084967e-21,-1.3944276052365,-0.917768424757767
"X2",0.1,-0.00565789954292146,0.270139343603024,-0.0209443743642017,0.983290028753043,-0.535121287988479,0.523805488902636
"X3",-0.5,-0.503321530463184,0.194867437001979,-2.58289193005639,0.00979760077900013,-0.885254691759331,-0.121388369167037
"X4",-0.3,-0.212451355401446,0.159157356482354,-1.33485099336267,0.181925119917608,-0.524394044442026,0.0994913336391337
"X5",0.4,0.409529761296068,0.152360140533672,2.68790616667593,0.00719015983799361,0.11090937081513,0.708150151777006
"X6",-0.2,-0.195184215777809,0.0799262783548877,-2.44205309937183,0.0146039984314025,-0.351836844007368,-0.0385315875482502
"X7",-0.25,-0.218976550673946,0.0543640946981365,-4.02796279216716,5.62622447080702e-05,-0.325528219174884,-0.112424882173007
"X8",0.35,0.0507087788364242,0.280950432647878,0.180490125459172,0.85676780583941,-0.499943954937841,0.601361512610689
"X9",-0.1,-0.0516392134141742,0.200432408129352,-0.257639040992054,0.796685496228152,-0.444479517781012,0.341201090952663
"X10",0.5,0.217431284888165,0.14036262592183,1.54906823280191,0.121365318445619,-0.0576744088640886,0.492536978640419
